smile id
Cc1ccc2c(c1)[nH]cc2CC(=O)N3CC[C@@](C3)(C)C[NH2+]C[C@H](C)O ZINC001500383825
c1cc(cc(c1)[C@@H]2CN(CCO2)C(=O)C34CCC(C3)CC4)c5n[n-]nn5 ZINC001592948137
c1cc(cc(c1)[C@H]2CN(CCO2)C(=O)C34CCC(C3)CC4)c5n[n-]nn5 ZINC001592948139
Cc1ccc2c(c1)[nH]cc2CC(=O)N3CC[C@@](C3)(C)C[NH2+]C[C@@H](C)O ZINC001500383824
Cc1ccc2c(c1)CC[C@H]2NC(=O)c3ccc(cc3F)c4n[n-]nn4 ZINC001592199913
CC1(Cc2cc(ccc2O1)NC(=O)N[C@@H]3CCc4c3cccc4O)C ZINC000675268107
C[C@H]1[C@@H](c2ccccc2O1)NC(=O)N3CCc4ccc(cc4C3)C(C)C ZINC001229490603
c1cc2c(cc1c3n[n-]nn3)CC[C@H]2NC(=O)NC4C[C@@H]5[C@@H](C4)C5(F)F ZINC001592970177
C[C@@H]1[C@H](c2ccccc2O1)NC(=O)N3CCc4ccc(cc4C3)C(C)C ZINC001229490604
Cc1ccc(cc1)NC(=O)N[C@@H]2CCc3c2ccc(c3)c4n[n-]nn4 ZINC001592179989
Cn1c2ccc(cc2cc1O)CNC(=O)CN3Cc4ccccc4C3=O ZINC000900889584
C[C@H]1[C@H](c2ccccc2O1)NC(=O)N3CCc4ccc(cc4C3)C(C)C ZINC001229490606
c1cc2c(c(c1)c3n[n-]nn3)CN(C2)C(=O)N[C@@H]4CC[C@H]5[C@@H](C4)C5(F)F ZINC001592973986
c1cc2c(cc1C3=CCN(CC3)C(=O)C4CC4)C5(CC[NH2+]CC5)C(=O)N2 ZINC001243027419
c1cc2c(cc1c3n[n-]nn3)C[C@@H](C2)NC(=O)N4CC5(C4)CCCCC5 ZINC001593002015
c1ccc-2c(c1)Cc3c2ccc(c3)NC(=O)N4CCc5cn[nH]c5C4 ZINC000676774950
c1cc2c(cc1c3n[n-]nn3)C[C@@H](C2)NC(=O)c4ccc5c(c4)CCCN5 ZINC001593002818
Cc1ccc2c(c1)c3c([nH]2)CCN(C3)C(=O)N[C@H]4[C@H]5[C@@H]4[C@H]6CC[C@H]5C6 ZINC000676174029
c1ccc2c(c1)[C@H]([C@H](CO2)NC(=O)Nc3ccc4c(c3)C[NH2+]CCO4)O ZINC000841331760
c1cc(nc(c1)F)N2CCN(CC2)C(=O)Nc3cc4c(nc3)CC[NH2+]C4 ZINC000841321555
Cn1c(=O)ccc2c1cc(cc2)c3ccc(cc3)NC(=O)c4ccccc4 ZINC001236343179
CC1(C[C@@H](c2c1cccc2)NC(=O)Nc3ccc4c(c3)C(=O)NCC4)C ZINC000676262677
c1cc(ccc1c2n[n-]nn2)C(=O)NCCc3c[nH]c4c3ccc(c4)F ZINC001593099194
Cn1c2cc(ccc2cn1)CNC(=O)N[C@@H]3CCc4cc(ccc4C3)O ZINC000643756729
c1ccc2c(c1)c([nH]n2)CNc3ccc(cc3)c4nnc5n4CCCC5 ZINC000676323195
c1ccc2c(c1)CC[C@@]23C[C@H]3C(=O)NCCc4ccc(cc4)c5n[n-]nn5 ZINC001593103883
Cc1ccc(cc1C(=O)N2CCC[C@H](C2)c3ccccn3)c4n[n-]nn4 ZINC001592096343
c1ccc2c(c1)cc([nH]c2=O)C(=O)NCCc3ccc(cc3)c4n[n-]nn4 ZINC001593104955
c1ccc2c(c1)cc(c(=O)[nH]2)C(=O)NCCc3ccc(cc3)c4n[n-]nn4 ZINC001593105373
c1ccc(cc1)[C@@H]2CC(=O)Nc3c2cc(cc3)c4cccc5c4CC[NH2+]C5 ZINC001236352691
c1ccc(cc1)[C@H]2CC(=O)Nc3c2cc(cc3)c4cccc5c4CC[NH2+]C5 ZINC001236352692
c1ccc2c(c1)CN(CC2(F)F)C(=O)Cc3c[nH]c4c3ccc(c4)F ZINC000676365379
c1ccc2c(c1)CN(CC2(F)F)C(=O)N[C@@H]3CCc4c3cccc4O ZINC000676387572
c1cc(cnc1)c2ccc(cc2)CNC(=O)c3ccnc(c3)c4n[n-]nn4 ZINC001593124213
c1cc2c(cc1NC(=O)N3CCC[NH+](CC3)C4CCCC4)C(=O)NCC2 ZINC000606578916
c1ccc(cc1)C[NH+]2[C@H]3CC[C@@H]2C=C(C3)c4ccc5c(c4)C6(CC6)C(=O)N5 ZINC001236473297
c1ccc(cc1)C[NH+]2[C@H]3CC[C@@H]2C=C(C3)c4ccc5c(c4)cc(o5)C(=O)N ZINC001236474116
Cc1cc(ccc1c2n[n-]nn2)OCc3cc4ccccc4n(c3=O)C ZINC001592059220
c1ccnc(c1)N2CCC(CC2)C(=O)N3CCc4cc([nH]c4C3)C(=O)N ZINC001272567659
c1ccc(cc1)C[NH+]2[C@H]3CC[C@@H]2C=C(C3)c4ccc5c(c4)NC(=O)C56CC6 ZINC001236476094
Cc1cc(cc(c1)O)NC(=O)c2c[nH]c3c2c(ccc3)c4n[n-]nn4 ZINC001592056876
Cc1cc(cc(c1)NCc2cc3ccccc3n(c2=O)C)c4n[n-]nn4 ZINC001592052635
C[C@H]1c2c(cccc2F)CCN1C(=O)c3cc4c([nH]c(=O)[nH]c4=O)nc3 ZINC000606413790
c1ccc2cc(ccc2c1)Nc3cccc4c3CCNC4=O ZINC001174876344
c1cc2c(c(c1)O)[C@@H](CC2)C(=O)NCc3ccc(cc3F)c4n[n-]nn4 ZINC001593130918
c1cc2c(c(c1)O)[C@H](CC2)C(=O)NCc3ccc(cc3F)c4n[n-]nn4 ZINC001593130919
Cc1ccc(cc1C(=O)N2CCc3cccc(c3C2)F)c4n[n-]nn4 ZINC001592097455
c1ccc(cc1)C(=O)Nc2ccc(cc2)c3cc4cc[nH]c4c(c3)C(=O)N ZINC001236343105
Cc1ccc(cc1C(=O)N2CCc3ccccc3[C@@H](C2)C)c4n[n-]nn4 ZINC001592097612
c1ccc(cc1)C2(CC2)NC(=O)N[C@@H]3Cc4ccc(cc4C3)c5n[n-]nn5 ZINC001593005380
c1ccc2c(c1)CC(C2)NC(=O)N[C@@H]3CCc4c3ccc(c4)c5n[n-]nn5 ZINC001593003903
c1ccc2c(c1)CC(C2)NC(=O)N[C@H]3CCc4c3ccc(c4)c5n[n-]nn5 ZINC001593003908
Cc1cc(c2cc([nH]c2c1)C(=O)Nc3ccc4c(c3)CC(O4)(C)C)C ZINC001137481753
c1cc2c(cc1c3n[n-]nn3)C[C@@H](C2)NC(=O)N4CCC[C@H]5[C@@H]4CCC5 ZINC001593004359
c1cc(c2cccnc2c1)C(=O)N[C@H]3Cc4ccc(cc4C3)c5n[n-]nn5 ZINC001593004855
c1cc(c2cccnc2c1)C(=O)N[C@@H]3Cc4ccc(cc4C3)c5n[n-]nn5 ZINC001593004857
c1ccc(cc1)[C@@H]2CCN2C(=O)N[C@@H]3Cc4ccc(cc4C3)c5n[n-]nn5 ZINC001593005238
c1ccc(cc1)[C@H]2CCN2C(=O)N[C@@H]3Cc4ccc(cc4C3)c5n[n-]nn5 ZINC001593005239
c1ccc2cc(ccc2c1)CN3CC[NH+](CC3)Cc4cccc5c4NCC5 ZINC001236089130
CC(=O)N1CCC2(CC1)c3ccc(cc3NC2=O)C4=C[C@H]5CC[C@@H](C4)[NH2+]5 ZINC001242021623
c1ccc(cc1)C2CN(C2)C(=O)N[C@@H]3Cc4ccc(cc4C3)c5n[n-]nn5 ZINC001593005246
c1ccc(cc1)C2CN(C2)C(=O)N[C@H]3Cc4ccc(cc4C3)c5n[n-]nn5 ZINC001593005247
Cc1ccc2c(cc(nc2c1)c3ccc(cc3)C(=O)N4CCC(=O)CC4)C ZINC001236175584
c1cc2c(cc1C3=CC[C@H](CC3)C(F)(F)F)NC(=O)C24CC[NH2+]CC4 ZINC001236247629
Cc1cc(cc2c1OCC(=O)N2)c3ccc(cc3)NC(=O)c4ccccc4 ZINC001236342147
c1cc2c(cc1C3=CC[C@H](CC3)C(F)(F)F)C4(CC[NH2+]CC4)C(=O)N2 ZINC001236251153
c1ccc(cc1)C(=O)Nc2ccc(cc2)c3cccc(c3)[C@H]4CC(=O)NC4 ZINC001236332558
CS(=O)(=O)Nc1ccc2cc(ccc2c1)c3ncc4c(n3)NC(=O)C4 ZINC001241522245
Cc1ccc(cc1C(=O)N2Cc3ccccc3C[C@H]2C)c4n[n-]nn4 ZINC001592098117
Cc1ccc2c(c1)[C@@H](CC2)NC(=O)c3ccccc3c4nnc(o4)C ZINC000675783898
Cc1ccc(cc1C(=O)N2CCc3cc(ccc3C2)F)c4n[n-]nn4 ZINC001592098101
c1cc2c(nc1)[C@H](CC2)CNC(=O)c3ccc4c(c3)[nH]cc4c5n[n-]nn5 ZINC001593044682
c1ccc(cc1)C(=O)Nc2ccc(cc2)c3ccc4c(c3)cc(o4)C(=O)N ZINC001236337556
Cc1ccc(cc1C(=O)N2CC=C(C2)c3ccccc3)c4n[n-]nn4 ZINC001592097957
c1cc(cc(c1)C2(CC2)C(=O)NC[C@@H]3CCc4c3nccc4)c5n[n-]nn5 ZINC001593045075
Cc1ccc(cc1C(=O)N2CC[C@H]2Cc3ccccc3)c4n[n-]nn4 ZINC001592097918
C#CC[NH+]1CC[C@H]2[C@@H]1CN(CC2)C(=O)Cc3c4ccccc4n[nH]3 ZINC001042367786
C#CC[NH+]1CC[C@@H]2[C@@H]1CN(CC2)C(=O)Cc3c4ccccc4n[nH]3 ZINC001042367787
Cc1cc(nc(c1)NC(=O)N[C@H]2CCc3c2ccc(c3)c4n[n-]nn4)C ZINC001591957874
c1ccc2c(c1)CC[C@H]([C@@H]2NC(=O)Nc3ccnc(c3)c4n[n-]nn4)F ZINC001593255806
c1ccc2c(c1)CC[C@@H]([C@H]2NC(=O)Nc3ccnc(c3)c4n[n-]nn4)F ZINC001593255807
Cc1ncc2c(n1)CC[C@H](C2)NC(=O)Nc3ccc4c(c3)NC(=O)C4 ZINC000889724231
c1ccc2cc(ccc2c1)NC(=O)C(=O)N3CCC[C@@H](C3)F ZINC000846221211
c1ccc2c(c1)CCC[C@@]2(CO)[NH2+]Cc3ccc(cc3F)c4n[n-]nn4 ZINC001593525972
Cc1cc(ncc1c2ccc3c(c2)c4c([nH]3)-c5ccccc5NC(=O)C4)N ZINC001242089155
C[C@H]1CCCN(C1)C(=O)N[C@@H]2CCCc3c2ccc(c3)c4n[n-]nn4 ZINC001591778163
c1ccc(cc1)N2C[C@@H](CC2=O)C(=O)N3CCc4cc([nH]c4C3)C(=O)N ZINC001273749460
c1ccc2c(c1)CCN2C(=O)c3ccc(nc3)c4ccc5cccnc5c4 ZINC001242249363
C[C@@]1(C[C@@H]1c2ccccc2)C(=O)N3CCc4c3cc(cc4)c5n[n-]nn5 ZINC001591776343
C[C@@]1(C[C@@H]1c2ccccc2)C(=O)N3CCc4c3ccc(c4)c5n[n-]nn5 ZINC001591775943
c1cc2c(cc1NC(=O)C(=O)N3CC[C@@H](C3)C4CCC4)NC(=O)C2 ZINC000890331114
Cc1ccc2c(cc(nc2c1)N3CC[C@@]4(C3)c5ccccc5NC4=O)C ZINC000681671029
Cc1ccc2c(cc(nc2c1)N3CC[C@]4(C3)c5ccccc5NC4=O)C ZINC000681671030
C[C@@H](c1ccccc1)C(=O)N[C@@H]2CCc3c2ccc(c3)c4n[n-]nn4 ZINC001591760086
c1ccc2cc(ccc2c1)CC[NH+]3CC[C@@]4(C3)c5ccccc5NC4=O ZINC000681701625
c1ccc2cc(ccc2c1)CC[NH+]3CC[C@]4(C3)c5ccccc5NC4=O ZINC000681701626
c1ccc(c(c1)c2n[n-]nn2)NC(=S)N3CCc4ccc(cc4C3)O ZINC001593539916
c1ccc2c(c1)[C@]3(CCN(C3)C(=O)Nc4ccc(cc4)C5CC5)C(=O)N2 ZINC000681774374
c1ccc2c(c1)CC[C@@H](C(=O)N2)[NH2+][C@@H]3Cc4c5ccccc5[nH]c4C3 ZINC000655790405
c1cc2n(c1)CCN(C2)C(=O)C(=O)Nc3ccc4c(c3)C(=O)CCC4 ZINC001262746183
Cc1cccc(c1)c2nnc3n2C[C@H](CC3)C(=O)O[C@@]4(CC(=O)NC4)C ZINC000839004296
c1ccc2c(c1)c(cc[nH+]2)N3CCN(CC3)c4cccc(n4)c5n[n-]nn5 ZINC001593549722
c1ccc(cc1)c2ncc3c(n2)CC[C@H](C3)NC(=O)C4(C[NH2+]C4)O ZINC001580619350
c1cc(cc(c1)n2cncn2)C[NH2+][C@@H]3CCc4c3cc(cc4)c5n[n-]nn5 ZINC001593553740
c1cc(cc(c1)n2cncn2)C[NH2+][C@H]3CCc4c3cc(cc4)c5n[n-]nn5 ZINC001593553741
c1cc2c(c(c1)F)CN(C2)C(=O)N[C@@H]3CCc4cc(ccc4C3)O ZINC000655858849
c1ccc2c(c1)c([nH]n2)CC(=O)N3C[C@H]4C[C@]4(C3)C(=O)Nc5c[nH]nc5 ZINC001274115101
c1cc2c(cc1c3n[n-]nn3)CC[C@@H]2Nc4ccc5nnc(n5n4)C6CC6 ZINC001593563909
c1cc2c(cc1c3n[n-]nn3)CC[C@H]2Nc4ccc5nnc(n5n4)C6CC6 ZINC001593563910
c1ccc(cc1)N2CCC(=CC2)c3ccc4c(c3)CC(=O)NC4=O ZINC001241359905
Cc1nnc2n1cc(cc2)c3nc(on3)c4cccc5c4OC(C5)(C)C ZINC000656013876
c1ccc2c(c1)-c3c(c4cc(ccc4[nH]3)C5=C[C@H]6CC[C@@H](C5)[NH2+]6)CC(=O)N2 ZINC001242026316
Cc1c(c2ccccc2[nH]1)C(=O)N3Cc4cccc(c4C3)c5n[n-]nn5 ZINC001591789025
Cc1ccc2c(c1)[C@@H](CC2)NC(=O)Nc3cccc(c3)c4ncn(n4)C ZINC000681219481
c1ccc2c(c1)c(c(c[nH+]2)c3n[n-]nn3)NCc4ccc5c(c4)[nH]c(=O)[nH]5 ZINC001593489651
c1cc2c(c(c1)c3n[n-]nn3)CN(C2)C(=O)c4ccc5c(c4)c(c[nH]5)C=O ZINC001593416766
c1cc2c(cc1c3n[n-]nn3)CN(C2)C(=O)c4ccc5c(c4)c(c[nH]5)C=O ZINC001593416771
Cc1c(cccc1C(=O)Nc2ccc3c(c2)ccc(=O)o3)c4n[n-]nn4 ZINC001591812778
c1ccc2c(c1)CC[C@H](C2)S(=O)(=O)Cc3cccc(c3)c4n[n-]nn4 ZINC001593424316
c1ccc2c(c1)c(c[nH]2)NS(=O)(=O)Cc3cccc(c3)c4n[n-]nn4 ZINC001593427259
c1ccc2c(c1)CC[C@@H]2Cc3nc(no3)c4ccc5c(c4)CC(=O)N5 ZINC000680696503
c1ccc2c(c1)CC[C@H]2Cc3nc(no3)c4ccc5c(c4)CC(=O)N5 ZINC000680696506
Cc1c(cccc1C(=O)Nc2ccc3c(c2)c(=O)cco3)c4n[n-]nn4 ZINC001591812715
Cc1c(cccc1C(=O)Nc2ccc3c(c2)CCCC3=O)c4n[n-]nn4 ZINC001591812628
CNC(=O)NC1CCN(CC1)C(=O)C(=O)Nc2ccc3ccccc3c2 ZINC000839630878
c1ccc2c(c1)CCN2C(=O)c3ccc(nc3)c4ccc5c(c4)cccn5 ZINC001241396635
Cc1ccc(c(c1)C)[C@@H]2CCN(C2)C(=O)c3cc4ccccc4c(c3)O ZINC001140031292
CN1CCc2ccc(cc2C1=O)NC(=O)NCc3cccc4c3cccc4 ZINC000136348230
Cc1c(cccc1C(=O)N[C@@H]2CCCc3ccccc3C2)c4n[n-]nn4 ZINC001591807026
Cc1ccc2c(c1)[C@@H](CC2)NC(=O)Nc3ccc(cc3)c4ncn(n4)C ZINC000681217352
c1ccc2c(c1)C[C@H](C(=O)N2)NC(=O)c3cc(c[nH]3)c4n[n-]nn4 ZINC001570929882
CN1CCc2ccc(cc2C1=O)NC(=O)NCc3ccc4ccccc4c3 ZINC000136373865
Cc1ccc2c(c1)c3c([nH]2)CCN(C3)C(=O)NC4Cc5ccccc5C4 ZINC000680815753
c1cc(ccc1CNc2ccc3c(c2)c(=O)n4c(n3)CCC4)c5n[n-]nn5 ZINC001593493429
c1ccc(cc1)C2=CCCN(C2)C(=O)Nc3ccc4c(c3)CCC4 ZINC001475883624
Cc1c(cccc1C(=O)N2CC=C(C2)c3ccccc3)c4n[n-]nn4 ZINC001591801496
c1ccc2c(c1)CCN2C(=O)c3ccc(nc3)c4ccc5ccncc5c4 ZINC001241674915
c1ccc2c(c1)[C@]3(CC[NH+](C3)CN4Cc5ccc(cc5C4=O)F)C(=O)N2 ZINC000777556948
c1cc(nc(c1)F)CC(=O)N2CCc3cc([nH]c3C2)C(=O)N4CC=CC4 ZINC001273505227
c1ccc2c(c1)C[C@@H]([C@H]2O)NC(=O)c3ccc4c(c3)C(=O)NCCO4 ZINC000891096959
c1ccc(cc1)c2ccc(cc2)[C@@H](CNc3cnc(cn3)c4n[n-]nn4)O ZINC001593506170
Cc1c2ccccc2nc(c1c3n[n-]nn3)N[C@@H]4CC[NH+]5CCC[C@H]5C4 ZINC001591797619
Cc1ccc2c(c1)CN(C2)C(=O)N[C@@H]3CCCc4c3cccc4O ZINC000430970720
c1ccc(cc1)c2nc([nH]n2)[C@H]3CCCN3c4cc[nH+]c(c4)c5n[n-]nn5 ZINC001593567804
c1ccnc(c1)N2CC[C@H](C2)NC(=O)Nc3ccc4c(c3)NC(=O)C4 ZINC000889709801
c1cc2c(cc1c3n[n-]nn3)N(CC2)C(=O)c4ccc5c(c4)c(c[nH]5)C=O ZINC001593415601
c1ccc(cc1)n2cc(nn2)C[NH2+][C@@H]3CCc4c3ccc(c4)c5n[n-]nn5 ZINC001593569422
C[C@H]1CN(CCC1(F)F)C(=O)C(=O)Nc2ccc3c(c2)C=CCCC3 ZINC000657961342
COc1cc(ccc1F)/C=C/2\c3ccc(cc3NC2=O)c4n[n-]nn4 ZINC001591522823
c1ccc2cc(ccc2c1)c3c(n(c(=O)[nH]3)C[C@H]4Cc5c4cccc5)[O-] ZINC000683276397
c1ccc2cc(ccc2c1)c3c(n(c(=O)[nH]3)C[C@H]4Cc5c4cccc5)[O-] ZINC000683276398
Cc1ncc(c(n1)N)C(=O)N2Cc3ccc(cc3C2)c4n[n-]nn4 ZINC001581537685
c1ccc2cc(ccc2c1)c3ccc(nn3)C4=CCN(CC4)C(=O)C5CC5 ZINC001243028103
C[C@H](CCc1ccccc1)CC(=O)N2CC[C@H]3CC[NH+]([C@H]3C2)CC(=O)N ZINC001224271847
Cn1c(cccc1=O)C(=O)N2Cc3ccc(cc3C2)c4n[n-]nn4 ZINC001581749747
c1ccc-2c(c1)Cc3c2ccc(c3)NC(=O)C(=O)N4CC[C@H]5C[C@H]5C4 ZINC000658759670
c1ccc-2c(c1)Cc3c2ccc(c3)NC(=O)C(=O)N4CC[C@@H]5C[C@H]5C4 ZINC000658759671
c1ccc-2c(c1)Cc3c2ccc(c3)NC(=O)C(=O)N4CC[C@@H]5C[C@@H]5C4 ZINC000658759672
c1ccc(cc1)c2c[nH]cc2C(=O)N[C@@H]3CCc4cc(ccc4C3)O ZINC000683506641
c1ccc-2c(c1)Cc3c2ccc(c3)NC(=O)C(=O)N4CC[C@H]5C[C@@H]5C4 ZINC000658759673
Cc1cc(c2ccccc2n1)C(=O)N[C@@H]3CCc4cc(ccc4C3)O ZINC000683507212
c1ccc2c(c1)c3cc(ccc3o2)NC(=O)C(=O)N4CC[C@@H]5C[C@H]5C4 ZINC000658761473
C[C@H](c1cn(c2c1cccc2)C)C(=O)N[C@@H]3CCc4cc(ccc4C3)O ZINC000683507613
c1ccc2c(c1)c3cc(ccc3o2)NC(=O)C(=O)N4CC[C@H]5C[C@@H]5C4 ZINC000658761474
CN(C)c1ccc-2c(c1)Cc3c2ccc(c3)C4=CCN(CC4)C(=O)C5CC5 ZINC001243029900
Cc1ccc(c(c1)C)c2cc(c3ccccc3n2)C(=O)N4CC[C@@H](C4)F ZINC001141145135
Cc1c(nc(o1)c2ccccc2)C(=O)N[C@@H]3CCc4cc(ccc4C3)O ZINC000683510123
c1ccc2c(c1)c3cc(ccc3o2)NC(=O)C(=O)N4CC[C@H]5C[C@H]5C4 ZINC000658761475
Cc1c(oc(n1)c2ccccc2)C(=O)N[C@@H]3CCc4cc(ccc4C3)O ZINC000683511006
c1ccc2cc(ccc2c1)CC(=O)N[C@@H]3CCc4cc(ccc4C3)O ZINC000683511170
c1cc2cc(oc2c(c1)F)C(=O)N[C@@H]3CCc4cc(ccc4C3)O ZINC000683511795
Cc1cc(c2cc([nH]c2c1)C(=O)N[C@@H]3CCc4cc(ccc4C3)O)C ZINC000683513441
c1ccc2c(c1)C[C@H](N(C2)c3cc[nH+]c(c3)c4n[n-]nn4)C(=O)N ZINC001581900771
Cc1cccc(c1)NC(=O)C(=O)N2CCC(=CC2)c3c[nH]c4c3cccc4 ZINC000080286957
Cc1ccc2c(c1)CN(CC2)C(=O)Nc3ccc4c(c3)C[NH2+]CCO4 ZINC000659021766
c1cc2c(cc1NC(=O)C(=O)N3CC[C@@H](C3)C4CCCCC4)CCN2 ZINC000659099024
C/C(=C/c1ccccc1)/CN(C)C(=O)Nc2ccc3c(c2)C(=O)NCC3 ZINC000683165126
C[C@@H]1CN(CCC1(F)F)C(=O)C(=O)Nc2ccc3c(c2)C=CCCC3 ZINC000657961338
c1cc2c(c(c1)O)C[C@@H](C2)NC(=O)N3CCN(CC3)c4cc[nH+]c(c4)F ZINC000838571732
c1ccc(cc1)C[C@@H]2C[NH2+]C[C@H]2C(=O)Nc3ccc4c(c3)C(=O)NC4 ZINC001580853574
c1ccc(cc1)n2cc(nn2)C[NH2+][C@H]3CCc4c3ccc(c4)c5n[n-]nn5 ZINC001593569423
c1ccc(cc1)n2ccnc2C[NH2+][C@H]3Cc4ccc(cc4C3)c5n[n-]nn5 ZINC001593569483
c1ccc(cc1)n2ccnc2C[NH2+][C@@H]3Cc4ccc(cc4C3)c5n[n-]nn5 ZINC001593569484
c1ccc(cc1)n2cc(nn2)C[NH2+][C@@H]3CCc4c3cc(cc4)c5n[n-]nn5 ZINC001593569749
c1ccc(cc1)n2cc(nn2)C[NH2+][C@H]3CCc4c3cc(cc4)c5n[n-]nn5 ZINC001593569750
c1ccc(cc1)n2ccc(n2)C[NH2+][C@@H]3Cc4ccc(cc4C3)c5n[n-]nn5 ZINC001593570186
c1ccc(cc1)N2C[C@@H](CC2=O)NC(=O)N3CCc4cc(ccc4C3)O ZINC001226234323
c1ccc(cc1)n2c(cnn2)C[NH2+][C@@H]3CCc4c3ccc(c4)c5n[n-]nn5 ZINC001593570601
c1ccc(cc1)OC(=O)Nc2ccc(cc2)c3ccc4c(c3)CCNC4=O ZINC001242326688
CC(=O)N1CCC2(CC1)c3ccc(cc3NC2=O)C4=CCC(CC4)(C)C ZINC001242328657
c1ccc(cc1)C[C@@H]2C[NH2+]C[C@H]2C(=O)Nc3ccc4c(c3)CCNC4=O ZINC001580852955
COc1ccccc1/C=C/C=C/2\c3ccc(cc3NC2=O)c4n[n-]nn4 ZINC001591648082
c1ccc2c(c1)c(cc[nH+]2)N3CC[C@H](C3)Oc4ccc(cn4)c5n[n-]nn5 ZINC001593577980
CN(C)C(=O)c1cc2c([nH]1)CN(CC2)C(=O)Cc3c4ccccc4n[nH]3 ZINC001274120417
C[C@]1(CCCN(C1)C(=O)C(=O)Nc2ccc3c(c2)C=CCCC3)OC ZINC000657914381
c1ccc2c(c1)CN(CC23CC3)c4c(cc5c(n4)CCOC5)c6n[n-]nn6 ZINC001593579811
Cc1ccc2c(c1)CCN(C2)C(=O)Nc3ccc4c(c3)OCCCO4 ZINC000683003884
Cc1ccc2c(c1)c3c([nH]2)CC[NH+](C3)[C@H]4CCc5ccccc5NC4=O ZINC000683016468
c1ccc2c(c1)C[C@@H]2CNC(=O)C(=O)Nc3ccc4c(c3)C=CCCC4 ZINC000657574195
Cc1ccc2c(c1)CCN(C2)C(=O)Nc3ccc(cc3)N(C)C(=O)C ZINC000683020770
CC1(CN(CCCO1)C(=O)C(=O)Nc2ccc3c(c2)C=CCCC3)C ZINC000657648093
Cc1cc(nc(n1)N[C@@H]2Cc3ccccc3NC2=O)c4n[n-]nn4 ZINC001580719313
c1cc2c(cc1NC(=O)C(=O)NC3[C@@H]4[C@@H]3[C@H]5CC[C@H]4C5)C=CCCC2 ZINC000657772504
c1cc(ccc1C[NH2+][C@@H]2Cc3ccc(cc3C2)c4n[n-]nn4)n5ccnc5 ZINC001593582498
c1cc2c(cc1NC(=O)C(=O)N[C@H]3[C@H]4[C@@H]3[C@H]5CC[C@H]4C5)C=CCCC2 ZINC000657772508
CC(=O)N1CCC2(CC1)c3ccc(cc3NC2=O)C4=CCCCCCC4 ZINC001242505210
C[C@H]1[C@H](c2ccccc2O1)NC(=O)N3CCc4c(cnc(n4)C5CC5)C3 ZINC000637153005
c1cc(c(nc1)n2cccn2)C[NH2+][C@@H]3CCc4c3cc(cc4)c5n[n-]nn5 ZINC001593585683
c1cc2cc(ccc2c(c1)C(=O)N[C@H]3CC[C@@H](C3)c4ccc(cc4)F)O ZINC001139897562
c1ccc2c(c1)C[C@H](C2=O)OC(=O)C3(CC3)c4ccc(cc4)c5n[n-]nn5 ZINC001593414174
c1cc2c(cc1c3n[n-]nn3)C[C@@H](C2)NC(=O)Nc4ccnc(c4)Cl ZINC001593255894
c1ccc(cc1)n2c3c(cn2)CN(C3)C(=O)c4ccc(cc4)c5n[n-]nn5 ZINC001593336305
c1ccc(cc1)OC(=O)[C@H]2CCN(C2)c3ccc(cc3F)c4n[n-]nn4 ZINC001593309638
Cc1cc(c2c(c1)CCN(C2)C(=O)Cc3ccc(cc3)c4n[n-]nn4)C ZINC001591950549
c1ccc(cc1)CNC(=O)c2cccc(c2)c3cccc4c3NC(=O)CC4 ZINC001240077454
c1ccc2c(c1)cccc2C3=CCN(C3)C(=O)c4cc5c(nc4)nc[nH]5 ZINC000679446048
c1ccc2c(c1)cccc2C3=CCN(C3)C(=O)c4c5c([nH]n4)CCCC5 ZINC000679446079
c1ccc(cc1)c2[nH]c(c[nH+]2)C(=O)N3Cc4ccc(cc4C3)c5n[n-]nn5 ZINC001593314283
c1ccc(cc1)CNC(=O)c2cccc(c2)c3ccc4c(cc[nH+]c4c3)N ZINC001240077620
c1ccc2c(c1)c(c([nH]2)C(=O)N3CCc4ccc(cc4C3)O)c5n[n-]nn5 ZINC001593315896
c1ccc2c(c1)CN(CCO2)C(=O)c3c[nH]c4c3c(ccc4)c5n[n-]nn5 ZINC001593319362
C[NH+]1CCc2ccc(cc2C1)c3cccc(c3)C(=O)NCc4ccccc4 ZINC001240077988
c1cc2c(=O)cc[nH]c2cc1C(=O)N3CCc4cc([nH]c4C3)C(=O)N ZINC001269276657
c1ccc(cc1)c2c(cn[nH]2)C(=O)N3Cc4cccc(c4C3)c5n[n-]nn5 ZINC001593320896
c1ccc(cc1)c2cc([nH]n2)C(=O)N3Cc4ccc(cc4C3)c5n[n-]nn5 ZINC001593321714
c1ccc(cc1)c2cc([nH]n2)C(=O)N3Cc4cccc(c4C3)c5n[n-]nn5 ZINC001593322037
c1cc2ccc(cc2c(c1)Nc3ccc4c(c3)CC(=O)N4)O ZINC001176429413
c1ccc(cc1)/C=C\[C@@H]2CCCN2C(=O)c3ccc4c(c3)CCC(=O)N4 ZINC000679579940
c1cc(c(cc1c2n[n-]nn2)C(=O)N3CCc4cc(c(cc4C3)F)F)F ZINC001593324401
c1ccc(cc1)O[C@@H]2CCN(C2)C(=O)c3cc(ccc3F)c4n[n-]nn4 ZINC001593325293
c1ccc2c(c1)c(=O)cc(o2)C(=O)N3Cc4ccc(cc4C3)c5n[n-]nn5 ZINC001593326507
